"Line","Column","Message","Extent","RuleName","Severity","ScriptName","ScriptPath","RuleSuppressionID","SuggestedCorrections","IsSuppressed"
"277","9","The cmdlet 'Initialize-PackageManager' returns an object of type 'System.Boolean' but this type is not declared in the OutputType attribute.","return $false","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"302","9","The cmdlet 'Install-Package' returns an object of type 'System.Boolean' but this type is not declared in the OutputType attribute.","return $false","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"310","9","The cmdlet 'Install-Package' returns an object of type 'System.Boolean' but this type is not declared in the OutputType attribute.","return $true","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"328","21","The cmdlet 'Install-Package' returns an object of type 'System.Boolean' but this type is not declared in the OutputType attribute.","return $true","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"333","21","The cmdlet 'Install-Package' returns an object of type 'System.Boolean' but this type is not declared in the OutputType attribute.","return $true","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"343","5","The cmdlet 'Install-Package' returns an object of type 'System.Boolean' but this type is not declared in the OutputType attribute.","return $false","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"380","21","The cmdlet 'Install-WithManager' returns an object of type 'System.Boolean' but this type is not declared in the OutputType attribute.","return $true","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"384","21","The cmdlet 'Install-WithManager' returns an object of type 'System.Boolean' but this type is not declared in the OutputType attribute.","return $false","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"396","21","The cmdlet 'Install-WithManager' returns an object of type 'System.Boolean' but this type is not declared in the OutputType attribute.","return $true","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"400","21","The cmdlet 'Install-WithManager' returns an object of type 'System.Boolean' but this type is not declared in the OutputType attribute.","return $false","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"411","21","The cmdlet 'Install-WithManager' returns an object of type 'System.Boolean' but this type is not declared in the OutputType attribute.","return $true","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"415","21","The cmdlet 'Install-WithManager' returns an object of type 'System.Boolean' but this type is not declared in the OutputType attribute.","return $false","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"422","9","The cmdlet 'Install-WithManager' returns an object of type 'System.Boolean' but this type is not declared in the OutputType attribute.","return $false","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"425","5","The cmdlet 'Install-WithManager' returns an object of type 'System.Boolean' but this type is not declared in the OutputType attribute.","return $false","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"445","17","The cmdlet 'Test-BuiltInTool' returns an object of type 'System.Boolean' but this type is not declared in the OutputType attribute.","return $true","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"448","17","The cmdlet 'Test-BuiltInTool' returns an object of type 'System.Boolean' but this type is not declared in the OutputType attribute.","return $false","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"453","5","The cmdlet 'Test-BuiltInTool' returns an object of type 'System.Boolean' but this type is not declared in the OutputType attribute.","return $false","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"464","5","The cmdlet 'Get-AvailableManagers' returns an object of type 'System.Object[]' but this type is not declared in the OutputType attribute.","return $script:AvailableManagers","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"527","13","The cmdlet 'Install-Tool' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return $installationResult","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"539","17","The cmdlet 'Install-Tool' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return $installationResult","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"566","25","The cmdlet 'Install-Tool' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return $installationResult","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"606","5","The cmdlet 'Install-Tool' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return $installationResult","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"638","13","The cmdlet 'Install-PackageWithTimeout' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return @{
                Success = $true
                Method = $script:PreferredManager
                Message = ""Package installed successfully""
            }","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"645","13","The cmdlet 'Install-PackageWithTimeout' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return @{
                Success = $false
                Method = $null
                Message = ""Installation timed out after $Timeout seconds""
            }","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"652","13","The cmdlet 'Install-PackageWithTimeout' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return @{
                Success = $false
                Method = $null
                Message = ""Installation job failed or returned false""
            }","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"660","9","The cmdlet 'Install-PackageWithTimeout' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return @{
            Success = $false
            Method = $null
            Message = ""Exception during package installation: $($_.Exception.Message)""
        }","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"695","13","The cmdlet 'Test-ExistingInstallation' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return @{
                Installed = $true
                Version = $version
                Path = $command.Source
            }","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"702","13","The cmdlet 'Test-ExistingInstallation' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return @{
                Installed = $false
                Version = $null
                Path = $null
            }","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"710","9","The cmdlet 'Test-ExistingInstallation' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return @{
            Installed = $false
            Version = $null
            Path = $null
            Error = $_.Exception.Message
        }","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"740","13","The cmdlet 'Test-InstallationVerification' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return @{
                Success = $false
                Message = ""Command '$ToolName' not found after installation""
                Version = $null
            }","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"753","25","The cmdlet 'Test-InstallationVerification' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return @{
                            Success = $true
                            Message = ""Git installation verified""
                            Version = $output.ToString().Trim()
                        }","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"772","13","The cmdlet 'Test-InstallationVerification' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return @{
                Success = $false
                Message = ""Tool command failed verification test""
                Version = $null
            }","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"779","13","The cmdlet 'Test-InstallationVerification' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return @{
                Success = $false
                Message = ""Exception during verification: $($_.Exception.Message)""
                Version = $null
            }","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"787","9","The cmdlet 'Test-InstallationVerification' returns an object of type 'System.Collections.Hashtable' but this type is not declared in the OutputType attribute.","return @{
            Success = $false
            Message = ""Critical error during verification: $($_.Exception.Message)""
            Version = $null
        }","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"843","9","The cmdlet 'Get-InstallationTroubleshooting' returns an object of type 'System.String' but this type is not declared in the OutputType attribute.","return $troubleshooting","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"846","9","The cmdlet 'Get-InstallationTroubleshooting' returns an object of type 'System.Object[]' but this type is not declared in the OutputType attribute.","return @(""Unable to generate troubleshooting information: $($_.Exception.Message)"")","PSUseOutputTypeCorrectly","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,,"False"
"97","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"106","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"145","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"153","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
"162","1","Line has trailing whitespace","System.Management.Automation.Language.ScriptExtent","PSAvoidTrailingWhitespace","Information","PackageManager.psm1","C:\Users\bangvu\Desktop\Projects\window-terminal\modules\Core\PackageManager.psm1",,"System.Collections.Generic.List`1[Microsoft.Windows.PowerShell.ScriptAnalyzer.Generic.CorrectionExtent]","False"
